Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ASCL1|429,33.97148216,-0.35955917,0.246848204,-1.456600307,0.145226743,0.200552188
ASCL2|430,128.5255138,-0.804330583,0.248824318,-3.232524013,0.001227018,0.002462173
ASGR1|432,26.08289529,0.139327891,0.185658342,0.750453171,0.452981818,0.544969073
ASGR2|433,9.951848693,0.102571613,0.189361103,0.541672031,0.588044461,0.678671488
ASIP|434,2.901967738,-1.270370903,0.27083637,-4.690547669,2.72E-06,8.09E-06
ASL|435,1896.54588,0.511689074,0.071751054,7.131450329,9.93E-13,6.57E-12
ASMT|438,1.795405099,0.849378284,0.277672681,3.058919158,0.002221371,0.004281445
ASNA1|439,3013.292117,0.137989716,0.05046752,2.734228172,0.00625267,0.011252975
ASNS|440,1474.675122,0.682474112,0.083945172,8.129998362,4.29E-16,4.30E-15
ASPA|443,44.53088964,-2.349278635,0.20685719,-11.35700738,6.84E-30,3.69E-28
ASPH|444,3448.777804,-1.028716837,0.106203657,-9.686265631,3.45E-22,7.59E-21
ASS1|445,4092.373513,-1.225663065,0.149612975,-8.192224425,2.56E-16,2.65E-15
ASTN1|460,50.31060035,-2.156446034,0.274205201,-7.864351324,3.71E-15,3.32E-14
SERPINC1|462,4.694767414,1.049196609,0.304703723,3.443333731,0.00057459,0.001212229
ZFHX3|463,4651.385562,-0.29233924,0.090827483,-3.218620965,0.001288086,0.002574994
ATF1|466,984.5307837,-0.184760643,0.065432236,-2.823694479,0.004747361,0.008712059
ATF3|467,6335.957176,-0.863253426,0.245087265,-3.522228806,0.000427935,0.0009206
ATF4|468,18866.64621,0.239785413,0.074376739,3.223930163,0.001264442,0.002531229
ATIC|471,3347.945195,0.181193485,0.064437496,2.811926231,0.00492458,0.009021287
ATM|472,2093.864344,-0.232902246,0.090443888,-2.575102093,0.01002105,0.017395114
RERE|473,17996.24521,0.361762483,0.068196261,5.304726102,1.13E-07,4.02E-07
ATOH1|474,23.86748484,3.706042415,0.478283035,7.748638663,9.29E-15,7.90E-14
ATOX1|475,2028.259242,0.362233938,0.097518869,3.714501009,0.000203605,0.00045973
ATP1A1|476,38710.58936,-0.400394621,0.078052074,-5.129839638,2.90E-07,9.76E-07
ATP1A2|477,1789.125577,-1.659153751,0.21299625,-7.789591387,6.72E-15,5.81E-14
ATP1A3|478,23.31782823,0.668947294,0.22672984,2.950415769,0.003173466,0.005992338
ATP12A|479,130.7661458,-0.560489566,0.425921052,-1.315947085,0.188191804,0.252406723
ATP1A4|480,6.74200579,-3.042191733,0.2529839,-12.0252385,2.62E-33,1.97E-31
ATP1B1|481,3261.63195,-1.142066677,0.127257116,-8.97448181,2.85E-19,4.30E-18
ATP1B2|482,222.129921,-1.035514423,0.142799497,-7.25152713,4.12E-13,2.86E-12
ATP1B3|483,3982.774388,-0.228463828,0.062155846,-3.675661162,0.000237234,0.000530487
FXYD2|486,9.264083615,-0.289173362,0.28256557,-1.023384986,0.306125855,0.387040525
ATP2A1|487,88.01409815,-1.094627262,0.275561939,-3.972345627,7.12E-05,0.000172327
ATP2A2|488,12967.58583,-0.354789973,0.079397569,-4.468524388,7.88E-06,2.20E-05
ATP2A3|489,2843.081829,-1.20048162,0.150294163,-7.987546505,1.38E-15,1.30E-14
ATP2B1|490,2379.18699,0.137279797,0.078550211,1.747669357,0.080521298,0.117761425
ATP2B2|491,8.419474385,-0.424255962,0.203134597,-2.088546058,0.036748605,0.057594288
ATP2B3|492,2.207192194,-2.830270875,0.40324555,-7.018728108,2.24E-12,1.42E-11
ATP2B4|493,5024.587506,-1.503085521,0.142575142,-10.54240944,5.51E-26,1.93E-24
ATP4A|495,0.313390854,-0.045745731,0.596269197,-0.07671993,0.93884635,0.979858004
ATP4B|496,0.859237584,-1.567717358,0.331315019,-4.731802873,2.23E-06,6.66E-06
ATP5A1|498,23556.16096,-0.066163418,0.056412957,-1.172840821,0.240859645,0.313490494
ALDH7A1|501,5906.21688,0.121351482,0.09091651,1.334757366,0.181955771,0.245112531
ATP5B|506,30081.51617,0.178944553,0.05460398,3.277133857,0.001048666,0.002126414
ATP5C1|509,6460.021332,0.13233218,0.054888524,2.410926173,0.015912069,0.026658815
ATP5D|513,4909.342712,0.759878508,0.131485897,5.779163597,7.51E-09,3.12E-08
ATP5E|514,9137.487423,0.501850743,0.097493026,5.147555324,2.64E-07,8.93E-07
ATP5F1|515,6731.214691,-0.079374784,0.046166154,-1.71932852,0.08555457,0.124465446
ATP5G1|516,3096.976309,0.483307539,0.084553615,5.715989041,1.09E-08,4.43E-08
ATP5G2|517,16954.81008,0.52028227,0.076119377,6.835083171,8.20E-12,4.86E-11
ATP5G3|518,6765.084955,0.053411468,0.059502263,0.897637588,0.369378793,0.456048677
ATP5I|521,4489.51129,0.735293085,0.115217191,6.381800135,1.75E-10,8.84E-10
ATP5J|522,3725.089866,0.046667545,0.06669309,0.699735828,0.484092297,0.576124607
ATP6V1A|523,4420.559168,0.080926656,0.066160821,1.223180947,0.22126136,0.290966751
ATP6V1B1|525,113.7571714,-1.004840104,0.226635209,-4.433733436,9.26E-06,2.56E-05
ATP6V1B2|526,3707.94354,-0.07130861,0.057676293,-1.236359099,0.216325112,0.285410426
ATP6V0C|527,8308.761501,0.349038081,0.07169517,4.868362538,1.13E-06,3.52E-06
ATP6V1C1|528,3100.127125,0.237633348,0.061500792,3.863907142,0.000111588,0.00026135
ATP6V1E1|529,5621.385391,-0.108567357,0.055612497,-1.952211526,0.050913096,0.077731095
ATP6V0B|533,8791.790832,0.536934983,0.086345998,6.218411941,5.02E-10,2.40E-09
ATP6V1G2|534,56.11057049,-0.715899442,0.13130125,-5.452342914,4.97E-08,1.86E-07
ATP6V0A1|535,4086.072248,0.126723546,0.063717737,1.988826846,0.046720319,0.071826008
ATP6AP1|537,16819.05256,0.451705244,0.061399637,7.356806371,1.88E-13,1.36E-12
ATP7A|538,1429.918938,-0.100955705,0.083407677,-1.210388638,0.2261298,0.29661534
ATP5O|539,6165.6325,-0.006762668,0.07024628,-0.096270833,0.923305475,0.969783214
ATP7B|540,1039.707753,0.647037805,0.117487438,5.507293514,3.64E-08,1.39E-07
ATR|545,1518.978383,0.297842035,0.080780698,3.687044591,0.000226874,0.000508997
ATRX|546,4227.039285,-0.276602998,0.081901639,-3.377258386,0.000732122,0.001520282
KIF1A|547,2739.129818,-0.022879038,0.196900644,-0.116195851,0.907497325,0.958829227
AUH|549,1781.888354,0.273273068,0.093105364,2.935094795,0.003334458,0.006274319
AUP1|550,6501.859071,0.288057938,0.065669542,4.386477044,1.15E-05,3.14E-05
AVP|551,0.034512292,0.161373235,2.531291196,0.063751352,0.949168215,0.983988191
AVPR1A|552,55.87732881,-0.814122222,0.207962473,-3.914755439,9.05E-05,0.00021492
AVPR1B|553,2.186744318,0.508233737,0.374618023,1.356671879,0.174885492,0.236804539
AVPR2|554,45.03683,-0.076862953,0.147084829,-0.522575668,0.601269577,0.691236852
AXL|558,1729.396797,-0.66099534,0.115288508,-5.733401811,9.84E-09,4.02E-08
AZGP1|563,67896.96304,-0.081363543,0.204929895,-0.397031109,0.691344521,0.775701961
AZU1|566,1.183451336,0.495038287,0.315522414,1.568948086,0.116660036,0.16451798
B2M|567,88887.78133,-0.182424548,0.099005268,-1.84257415,0.065391211,0.097541311
BAAT|570,3.747401631,0.900430489,0.314816017,2.860180038,0.004234006,0.007837991
BACH1|571,2508.925765,0.139235924,0.083409315,1.669309051,0.095056147,0.136730976
BAD|572,3543.675649,0.364129419,0.093831929,3.880655798,0.000104175,0.00024504
BAG1|573,4453.506478,-0.085219917,0.075384164,-1.130475051,0.258276105,0.333532448
BAI1|575,93.79217845,0.198415728,0.225638401,0.879352656,0.379210094,0.466809571
BAI2|576,251.8789975,-0.838508502,0.142616877,-5.879447924,4.12E-09,1.76E-08
BAI3|577,23.31518768,-1.624727954,0.192412219,-8.44399574,3.07E-17,3.54E-16
BAK1|578,685.918964,0.082500842,0.055413333,1.488826552,0.136533049,0.189906551
NKX3-2|579,29.27417324,1.027668811,0.243677466,4.217332149,2.47E-05,6.40E-05
BARD1|580,130.2388841,-0.519701316,0.180240686,-2.883374051,0.003934399,0.007319874
BAX|581,2079.582949,0.652757007,0.082196292,7.94144106,2.00E-15,1.85E-14
BBS1|582,2533.886446,-0.267011997,0.04504503,-5.927668295,3.07E-09,1.33E-08
BBS2|583,1855.069404,-0.359378926,0.058770045,-6.115001681,9.66E-10,4.43E-09
BBS4|585,2729.754037,0.82194187,0.128043931,6.419217693,1.37E-10,7.01E-10
BCAT1|586,232.1326425,0.164491386,0.178817473,0.9198843,0.357633224,0.443216425
BCAT2|587,4241.108681,0.72109664,0.095711824,7.534039223,4.92E-14,3.78E-13
BCHE|590,241.0787883,-1.843962784,0.219484052,-8.401352008,4.41E-17,5.03E-16
BCKDHA|593,3373.367097,0.042757974,0.058631439,0.729267011,0.465838348,0.557278021
BCKDHB|594,1527.12786,0.103878062,0.081034459,1.281899854,0.199877779,0.266241244
CCND1|595,11786.48088,-0.142833183,0.074756004,-1.910658363,0.056048499,0.084829455
BCL2|596,1221.175837,-1.092646067,0.13304305,-8.212725612,2.16E-16,2.25E-15
BCL2A1|597,68.38382151,0.263667037,0.163690144,1.610769171,0.107230043,0.152656899
BCL2L1|598,7034.837661,0.20906081,0.050156999,4.168128347,3.07E-05,7.84E-05
BCL2L2|599,4867.065832,-0.119223843,0.058446293,-2.039887155,0.041361566,0.064129012
BCL3|602,2515.363815,0.162636343,0.129250529,1.258303115,0.208282155,0.275983677
BCL6|604,2201.360174,-0.384638613,0.104687221,-3.674169691,0.000238624,0.00053318
BCL7A|605,1173.504968,-0.051670095,0.071943767,-0.718201133,0.47263328,0.564365224
BCL9|607,3489.535495,0.392093201,0.07764783,5.049635025,4.43E-07,1.45E-06
TNFRSF17|608,11.48199454,0.479897975,0.298321843,1.608658523,0.10769103,0.153227906
HCN2|610,76.00370563,1.595773266,0.194222608,8.216207612,2.10E-16,2.19E-15
OPN1SW|611,6.354211434,0.886517237,0.248033799,3.574179171,0.000351328,0.000765258
BCR|613,3393.681981,0.074453859,0.057082385,1.304322842,0.19212353,0.257049025
BCS1L|617,1169.559805,0.478082168,0.067553776,7.077060673,1.47E-12,9.54E-12
BCYRN1|618,0.023323563,0.18782601,3.029728158,0.061994344,0.950567336,0.983988191
BDH1|622,2567.567088,0.938482088,0.086951712,10.79314099,3.71E-27,1.49E-25
BDKRB1|623,12.47909264,-0.288823682,0.178365709,-1.619278075,0.105387446,0.150305683
BDKRB2|624,267.2112569,-1.137430094,0.166070236,-6.849090604,7.43E-12,4.43E-11
BDNF|627,96.15004822,-1.376758332,0.178987124,-7.691940644,1.45E-14,1.20E-13
CFB|629,6494.55541,0.278189226,0.232954733,1.194177179,0.232408668,0.303919028
BFSP1|631,90.02120366,-0.020225249,0.093441549,-0.21644813,0.828638453,0.897531712
BGLAP|632,153.2128012,0.532968786,0.137147984,3.886085458,0.000101874,0.000239999
BGN|633,13087.02013,0.991314343,0.142322714,6.965257467,3.28E-12,2.04E-11
CEACAM1|634,1681.137719,-0.358716978,0.165697195,-2.164894692,0.030395751,0.048417073
BHMT|635,4.87323012,-1.126879001,0.200668918,-5.615613086,1.96E-08,7.71E-08
BICD1|636,924.4558158,1.567816826,0.174876014,8.965305133,3.09E-19,4.65E-18
BID|637,884.49853,0.259367355,0.063595788,4.078373135,4.54E-05,0.000113015
BIK|638,1332.173291,1.126037209,0.112318627,10.02538256,1.18E-23,3.13E-22
PRDM1|639,451.2549656,-0.305543142,0.156663401,-1.950316033,0.051138463,0.078032772
BLK|640,29.11477012,0.399054193,0.332135229,1.201481079,0.229564642,0.300559604
BLM|641,84.50605905,0.901156638,0.137808041,6.539216679,6.18E-11,3.31E-10
BLMH|642,1326.046836,-0.044356191,0.059360409,-0.74723526,0.454921564,0.546667414
CXCR5|643,43.54713711,0.791495084,0.275587743,2.872025714,0.004078498,0.007568636
BLVRA|644,1811.967987,0.04211768,0.082612914,0.509819568,0.610177875,0.69951557
BLVRB|645,3613.22145,-0.027034837,0.097225439,-0.278063409,0.780963684,0.856325939
BNC1|646,22.64290346,-1.401509244,0.234887917,-5.966714938,2.42E-09,1.06E-08
BMI1|648,3311.145547,-0.306154395,0.060922203,-5.025333628,5.03E-07,1.64E-06
BMP1|649,876.7798025,-0.290053986,0.083738812,-3.463793885,0.000532614,0.001129974
BMP2|650,189.4064997,-0.852890539,0.168713899,-5.055247629,4.30E-07,1.41E-06
BMP3|651,96.33720203,-0.644774191,0.243835322,-2.644301842,0.008185962,0.014428684
BMP4|652,553.9055441,-0.772364316,0.140422802,-5.500277043,3.79E-08,1.44E-07
BMP5|653,141.779987,-2.456968125,0.4775805,-5.144615669,2.68E-07,9.06E-07
BMP6|654,528.9477116,1.271775507,0.192091996,6.620658491,3.58E-11,1.97E-10
BMP7|655,713.9825767,-0.985124538,0.200093905,-4.92331108,8.51E-07,2.71E-06
BMP8B|656,145.675472,-0.343542524,0.160424461,-2.141459737,0.032236982,0.051068718
BMPR1A|657,1823.251567,-0.513471593,0.078719145,-6.522829915,6.90E-11,3.67E-10
BMPR1B|658,7089.169834,0.653475485,0.118247432,5.526339757,3.27E-08,1.25E-07
BMPR2|659,5399.083745,-0.316496446,0.079992032,-3.95659966,7.60E-05,0.00018307
BMX|660,63.95649008,0.30920637,0.24933656,1.240116453,0.214932324,0.283763182
POLR3D|661,761.7442968,0.097558162,0.060778476,1.605143267,0.108462279,0.154165672
BNIP1|662,566.2084422,0.291052285,0.072309666,4.025081288,5.70E-05,0.000139823
BNIP2|663,1246.474506,-0.611298186,0.058779511,-10.39985153,2.48E-25,8.02E-24
BNIP3|664,5275.384345,0.445661582,0.079124818,5.632386818,1.78E-08,7.03E-08
BNIP3L|665,4370.611693,-0.766642025,0.073892019,-10.3751669,3.22E-25,1.02E-23
BOK|666,3619.557085,-0.044358682,0.093085775,-0.47653556,0.63369288,0.721511158
DST|667,6503.997889,-0.961706287,0.128274423,-7.497256785,6.52E-14,4.96E-13
FOXL2|668,98.06812358,2.332957857,0.274487249,8.49933053,1.91E-17,2.25E-16
BPGM|669,1012.794656,-0.098414824,0.061554758,-1.598817496,0.10986116,0.155894897
BPHL|670,1116.885187,0.709579278,0.083811708,8.466350256,2.53E-17,2.96E-16
BPI|671,6.886148021,-0.722020384,0.26926556,-2.681443494,0.007330529,0.013047161
BRCA1|672,277.8304066,0.180119178,0.106360254,1.693482032,0.090363752,0.130698187
BRAF|673,476.4057226,0.295875409,0.094857949,3.119141958,0.001813786,0.003547102
BRCA2|675,57.75506761,-0.08196354,0.166206314,-0.493143361,0.621911294,0.710647374
BRDT|676,0.542356465,-0.954408205,0.755820378,-1.262744738,0.20668093,0.274138999
ZFP36L1|677,12715.98014,-0.981861276,0.112005115,-8.766218224,1.85E-18,2.51E-17
ZFP36L2|678,9837.899846,-0.509947773,0.115340148,-4.421251233,9.81E-06,2.69E-05
BRS3|680,0.263068957,-0.260298904,0.67814105,-0.383841834,0.70109568,0.784539508
BSG|682,31813.18777,0.365424114,0.079987424,4.568519591,4.91E-06,1.41E-05
BST1|683,67.25393427,-0.586136351,0.141472385,-4.143114921,3.43E-05,8.68E-05
BST2|684,2357.02663,-0.159493483,0.188754961,-0.844976378,0.398124028,0.486923362
BTC|685,82.21989081,-0.301816035,0.124990961,-2.414702886,0.01574805,0.026408764
BTD|686,1997.079499,0.206810482,0.076236977,2.712731945,0.006673106,0.011956033
KLF9|687,5466.53461,-0.403549018,0.083007342,-4.861606326,1.16E-06,3.64E-06
KLF5|688,2291.029702,-1.195795025,0.138510758,-8.633228499,5.96E-18,7.53E-17
BTF3|689,20943.52296,0.171369544,0.071310247,2.403154548,0.016254316,0.02719746
BTG1|694,7779.36768,-0.177833892,0.068675319,-2.589487656,0.009611887,0.016742491
BTK|695,128.1330321,-0.143599126,0.151241778,-0.949467323,0.342382984,0.426682564
BTN1A1|696,2.257264906,-2.612406837,0.309209949,-8.448650642,2.95E-17,3.41E-16
BUB1|699,164.5385001,1.538774997,0.195705583,7.862703621,3.76E-15,3.36E-14
BUB1B|701,178.9379799,1.655598518,0.163640338,10.11730075,4.63E-24,1.28E-22
BYSL|705,1115.75933,0.687662089,0.068507935,10.03769984,1.04E-23,2.80E-22
TSPO|706,7221.534082,0.432758417,0.105012395,4.121022257,3.77E-05,9.50E-05
C1QBP|708,3705.658714,0.373889043,0.070928212,5.271372702,1.35E-07,4.77E-07
SERPING1|710,9240.333918,-0.525390356,0.129916268,-4.044069015,5.25E-05,0.000129739
C1QA|712,2359.471211,0.366619093,0.139916056,2.620278927,0.008785787,0.015412741
C1QB|713,2286.143369,0.229042336,0.131037267,1.747917535,0.080478308,0.117724813
C1QC|714,2016.589221,0.136373873,0.125923094,1.082993348,0.278811375,0.356364654
C1R|715,9234.933569,-0.20587898,0.136156237,-1.512078955,0.130513778,0.182243043
C1S|716,9440.518327,-0.510659667,0.141021763,-3.621140863,0.000293307,0.000646537
C2|717,1478.634447,0.844260814,0.155066065,5.444523371,5.19E-08,1.94E-07
C3|718,7407.624576,-0.26920728,0.189725964,-1.41892693,0.15592032,0.2134909
C3AR1|719,296.5148461,-0.005915692,0.122271867,-0.048381465,0.961412231,0.983988191
C4A|720,21806.49806,1.30822111,0.193556981,6.758842305,1.39E-11,8.04E-11
C4BPA|722,7.062160378,0.557263786,0.413963288,1.346167163,0.178248612,0.240728643
C4BPB|725,0.987694728,1.23753412,0.511696748,2.418491274,0.015585019,0.026164369
CAPN5|726,4213.015684,0.259104063,0.137646862,1.882382638,0.059784082,0.089968868
C5|727,513.697253,0.435095239,0.143422121,3.033668975,0.002415994,0.004636567
C5AR1|728,277.5411502,0.102932219,0.147071536,0.699878589,0.48400313,0.576053344
C6|729,23.78450022,-0.098194121,0.317103173,-0.309659851,0.756819637,0.835159641
C7|730,4109.86228,-1.218674924,0.197352681,-6.175112076,6.61E-10,3.11E-09
C8A|731,0.354099865,0.789729022,0.922572693,0.856007367,0.391993704,0.480344149
C8B|732,0.326246153,1.12888816,0.989430397,1.140947522,0.253891762,0.328517667
C8G|733,8.01370405,0.9533885,0.192257504,4.958914383,7.09E-07,2.28E-06
OSGIN2|734,1126.430958,0.014068139,0.068940485,0.204062077,0.838304989,0.905719353
C9|735,1.236237201,1.770968614,0.479156606,3.696012097,0.000219013,0.000492371
C11orf2|738,8853.152137,0.3861549,0.074637801,5.173717515,2.29E-07,7.83E-07
MRPL49|740,3903.6895,-0.209135534,0.041361436,-5.056292806,4.27E-07,1.41E-06
ZNHIT2|741,837.4082618,1.130382822,0.232482016,4.862237705,1.16E-06,3.63E-06
MPPED2|744,988.4615696,-0.486656959,0.135462944,-3.59254675,0.000327462,0.000716366
C11orf9|745,46.66088244,-0.227268872,0.153027771,-1.485147895,0.137504651,0.191095809
C11orf10|746,4124.081974,0.411414878,0.078821618,5.219569049,1.79E-07,6.21E-07
DAGLA|747,469.4252894,-0.354211355,0.099363412,-3.564806686,0.000364124,0.00079164
C16orf3|750,4.973558494,0.780159708,0.193296672,4.036074188,5.44E-05,0.000133875
FMNL1|752,637.5675958,0.21301972,0.111169453,1.916171343,0.05534329,0.083856958
C18orf1|753,1851.673401,-0.405735564,0.129200686,-3.140351471,0.001687453,0.003314741
PTTG1IP|754,14208.95377,-0.082318752,0.040010875,-2.057409441,0.039646858,0.061733221
C21orf2|755,1828.560628,0.358624126,0.10145652,3.534756834,0.000408151,0.000881027
TMEM50B|757,3125.458635,-0.351526952,0.055720306,-6.308776356,2.81E-10,1.38E-09
MPPED1|758,40.35391656,0.590228345,0.243547318,2.423464771,0.015373244,0.025839715
CA1|759,2.629849416,1.000959603,0.647923573,1.544872952,0.122376997,0.172004656
CA2|760,334.7985014,-4.556813923,0.24974728,-18.24569992,2.24E-74,1.57E-71
CA3|761,747.4262723,-0.576970326,0.441954496,-1.305497129,0.191723624,0.25658379
CA4|762,93.79704355,-1.922142682,0.249630472,-7.699952117,1.36E-14,1.13E-13
CA5A|763,0.066396289,0.376857935,1.753673144,0.214896337,0.829848141,0.89840836
CA6|765,1.134476538,1.436130576,0.724575707,1.982029708,0.047475916,0.07289078
CA7|766,3.099433039,-0.190293873,0.268584491,-0.708506556,0.478630742,0.570487702
CA8|767,158.0413307,-0.334941958,0.22999782,-1.456283189,0.145314351,0.200635917
CA9|768,3.862935883,-0.717256169,0.305958172,-2.344294856,0.019063094,0.031537724
CA11|770,437.2350135,-0.942526152,0.143643978,-6.561543088,5.33E-11,2.88E-10
CA12|771,577.235946,-1.540886117,0.16829919,-9.155635955,5.40E-20,8.98E-19
CACNA1A|773,16.59201515,-0.30527583,0.168744422,-1.809101753,0.070435197,0.104282265
CACNA1B|774,93.19791413,0.085602632,0.26877677,0.318489696,0.750113509,0.829434597
CACNA1C|775,1001.266145,-0.776376183,0.127177359,-6.104672935,1.03E-09,4.70E-09
CACNA1D|776,2505.615208,2.201307128,0.214662578,10.25473162,1.13E-24,3.37E-23
CACNA1E|777,1.903327938,0.495202876,0.299442834,1.653747624,0.098178802,0.140841576
CACNA1F|778,3.724648154,-2.42961533,0.25742493,-9.438150868,3.79E-21,7.29E-20
CACNA1S|779,19.54117818,0.712269864,0.803170393,0.886822858,0.375174279,0.462362337
DDR1|780,12975.16368,-0.204057614,0.069947564,-2.917294066,0.003530827,0.006622279
CACNA2D1|781,352.2130696,-1.039035406,0.246813637,-4.209797388,2.56E-05,6.61E-05
CACNB1|782,299.8376789,-1.016046035,0.153396408,-6.623662518,3.50E-11,1.93E-10
CACNB2|783,386.5205545,-0.508302887,0.099898268,-5.088205178,3.61E-07,1.20E-06
CACNB3|784,871.2768152,0.468924985,0.095123812,4.929627789,8.24E-07,2.63E-06
CACNB4|785,252.1472933,-0.677178496,0.151206513,-4.478500842,7.52E-06,2.11E-05
CACNG1|786,31.69446986,-0.50420736,0.278555946,-1.810075738,0.070284043,0.104085593
SLC25A20|788,1033.84436,-0.180650613,0.109986979,-1.642472723,0.100492075,0.143855794
CAD|790,2016.455683,0.334674405,0.063070034,5.306393241,1.12E-07,3.99E-07
CALB1|793,2.231097208,-0.312338078,0.325210361,-0.960418596,0.336844583,0.420473193
CALB2|794,13.75950262,-0.733271116,0.207941608,-3.526331849,0.000421359,0.000907446
S100G|795,0.042781784,0.280699566,3.888340651,0.072190065,0.942450651,0.981858636
CALCA|796,80.50365658,0.026806261,0.289615005,0.092558262,0.926254504,0.972327472
CALCB|797,4.189967717,0.611120358,0.287238321,2.127572519,0.033372543,0.052727301
CALCR|799,2.260381897,-1.021430316,0.221562455,-4.610123663,4.02E-06,1.17E-05
CALD1|800,30445.96599,-1.300471372,0.113117697,-11.49662171,1.37E-30,7.96E-29
CALM1|801,14826.90302,-0.809216861,0.068969567,-11.73295546,8.64E-32,5.61E-30
CALM2|805,20676.70727,-0.069510616,0.048584103,-1.430727574,0.152508307,0.20944602
CALM3|808,14651.41642,-0.088619091,0.045829678,-1.933661636,0.053154744,0.080821015
